MACHINE_ID,MACHINE_DATA,TIMESTAMP,WAFER_ID,STAGE,CHAMBER,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,PRESSURIZED_CHAMBER_PRESSURE,MAIN_OUTER_AIR_BAG_PRESSURE,CENTER_AIR_BAG_PRESSURE,RETAINER_RING_PRESSURE,RIPPLE_AIR_BAG_PRESSURE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,SLURRY_FLOW_LINE_A,SLURRY_FLOW_LINE_B,SLURRY_FLOW_LINE_C,WAFER_ROTATION,STAGE_ROTATION,HEAD_ROTATION,DRESSING_WATER_STATUS,EDGE_AIR_BAG_PRESSURE
2,4,487216235.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,2.22222222222,0.909090909091,0.0,0.0,0.0,160.0,1.0,0.0
2,4,487216237.0,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,5.13888888889,0.909090909091,72.8,0.0,0.0,156.8,1.0,0.0
2,4,487216237.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,8.33333333333,0.909090909091,126.0,0.0,0.0,160.0,1.0,0.0
2,4,487216238.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,13.0555555556,0.909090909091,229.6,0.0,0.0,160.0,1.0,0.0
2,4,487216239.667,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,16.9444444444,0.909090909091,302.4,0.0,0.0,160.0,1.0,0.0
2,4,487216240.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,18.8888888889,0.909090909091,347.2,0.0,0.0,160.0,1.0,0.0
2,4,487216241.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,20.6944444444,0.909090909091,389.2,0.0,0.0,156.8,1.0,0.0
2,4,487216242.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,21.6666666667,0.909090909091,420.0,0.0,0.0,156.8,1.0,0.0
2,4,487216243.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,22.6388888889,0.909090909091,439.6,0.0,0.0,156.8,1.0,0.0
2,4,487216244.667,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,23.0555555556,0.909090909091,450.8,0.0,0.0,156.8,1.0,0.0
2,4,487216245.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,23.4722222222,0.909090909091,456.4,0.0,0.0,160.0,1.0,0.0
2,4,487216246.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,21.6666666667,0.909090909091,394.8,0.0,0.0,160.0,1.0,0.0
2,4,487216247.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,16.6666666667,0.909090909091,285.6,0.0,0.0,160.0,1.0,0.0
2,4,487216248.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,12.9166666667,0.909090909091,204.4,0.0,0.0,160.0,1.0,0.0
2,4,487216249.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,10.6944444444,0.909090909091,243.6,0.0,0.0,160.0,1.0,0.0
2,4,487216250.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,8.19444444444,0.909090909091,313.6,13.023255814,0.0,160.0,1.0,0.0
2,4,487216251.667,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,0.0,0.0,0.0,0.0,0.0,4.16007905138,105.25,6.38888888889,0.909090909091,341.6,17.2093023256,0.0,160.0,1.0,0.0
2,4,487216252.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,69.5238095238,0.0,0.0,6536.4,0.0,4.16007905138,105.25,5.55555555556,0.909090909091,358.4,17.2093023256,0.0,160.0,1.0,0.0
2,4,487216253.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,150.0,0.0,0.0,2410.2,0.0,4.16007905138,105.25,4.58333333333,0.909090909091,372.4,17.2093023256,0.0,156.8,1.0,0.0
2,4,487216254.667,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,150.0,0.0,0.0,6516.9,0.0,4.16007905138,105.25,3.88888888889,0.909090909091,383.6,21.6279069767,0.0,160.0,1.0,0.30303030303
2,4,487216255.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,77.619047619,271.2,71.875,2531.1,9.95454545455,4.16007905138,105.25,3.47222222222,0.909090909091,392.0,21.6279069767,0.0,160.0,1.0,47.8787878788
2,4,487216256.333,31494354,A,4,350.833333333,651.481481481,344.444444444,4293.5,77.1428571429,270.0,72.1875,2535.0,9.95454545455,4.16007905138,105.25,2.22222222222,0.909090909091,394.8,21.6279069767,0.0,160.0,1.0,48.4848484848
