MACHINE_ID,MACHINE_DATA,TIMESTAMP,WAFER_ID,STAGE,CHAMBER,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,PRESSURIZED_CHAMBER_PRESSURE,MAIN_OUTER_AIR_BAG_PRESSURE,CENTER_AIR_BAG_PRESSURE,RETAINER_RING_PRESSURE,RIPPLE_AIR_BAG_PRESSURE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,SLURRY_FLOW_LINE_A,SLURRY_FLOW_LINE_B,SLURRY_FLOW_LINE_C,WAFER_ROTATION,STAGE_ROTATION,HEAD_ROTATION,DRESSING_WATER_STATUS,EDGE_AIR_BAG_PRESSURE
2,1,485255949.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,0.0,0.0
2,1,485255950.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255951.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255952.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255954.333,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255954.667,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255955.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255956.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255957.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255958.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255959.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255960.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255961.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255962.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255963.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255963.667,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255965.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255966.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255967.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255968.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255969.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255970.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255971.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255972.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255973.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255974.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255975.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255976.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255977.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255978.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255979.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255980.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255981.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
2,1,485255982.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255983.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255984.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255985.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255986.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255987.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255988.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255989.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255990.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255990.667,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255993.333,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255993.667,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255994.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0
2,1,485255995.0,1840206992,A,1,6078.33333333,575.185185185,246.666666667,3719.25,0.0,0.0,0.0,0.0,0.0,72.0750988142,1823.5,0.0,0.0,0.0,0.0,0.0,156.8,1.0,0.0
